4.6,5.28884,-0.363993,-1.71158,-1.64287
4.62,5.28317,-0.36452,-1.70557,-1.63559
4.64,5.27617,-0.365612,-1.69972,-1.62839
4.66,5.26794,-0.367171,-1.69404,-1.6213
4.68,5.25859,-0.369093,-1.68856,-1.61435
4.7,5.24828,-0.371267,-1.68328,-1.60756
4.72,5.2372,-0.373585,-1.6782,-1.60097
4.74,5.22555,-0.375939,-1.67332,-1.59459
4.76,5.21353,-0.378233,-1.66864,-1.58844
4.78,5.20137,-0.380381,-1.66418,-1.58253
4.8,5.18928,-0.38231,-1.65992,-1.57686
4.82,5.17747,-0.383964,-1.65586,-1.57146
4.84,5.16611,-0.385303,-1.652,-1.56632
4.86,5.15537,-0.386306,-1.64835,-1.56145
4.88,5.14539,-0.386966,-1.64491,-1.55685
4.9,5.13627,-0.387295,-1.64166,-1.55251
4.92,5.12809,-0.387316,-1.63861,-1.54843
4.94,5.12087,-0.387067,-1.63575,-1.5446
4.96,5.11463,-0.386594,-1.63309,-1.541
4.98,5.10934,-0.38595,-1.63062,-1.53763
5,5.10493,-0.385193,-1.62833,-1.53446
5.02,5.10133,-0.38438,-1.62621,-1.53148
5.04,5.09844,-0.383569,-1.62424,-1.52867
5.06,5.09613,-0.382811,-1.62243,-1.52601
5.08,5.09428,-0.382153,-1.62074,-1.52347
5.1,5.09274,-0.381633,-1.61917,-1.52102
5.12,5.09137,-0.381279,-1.61769,-1.51865
5.14,5.09005,-0.381108,-1.61628,-1.51632
5.16,5.08865,-0.381127,-1.61492,-1.51401
5.18,5.08705,-0.381332,-1.61357,-1.5117
5.2,5.08516,-0.381708,-1.61223,-1.50936
5.22,5.08291,-0.382232,-1.61085,-1.50698
5.24,5.08024,-0.382872,-1.60942,-1.50452
5.26,5.07711,-0.383591,-1.60791,-1.50198
5.28,5.07351,-0.384348,-1.60631,-1.49934
5.3,5.06944,-0.385099,-1.60458,-1.49658
5.32,5.06492,-0.385799,-1.60271,-1.49369
5.34,5.06,-0.386405,-1.60068,-1.49067
5.36,5.05472,-0.386878,-1.59849,-1.48751
5.38,5.04915,-0.387185,-1.59613,-1.4842
5.4,5.04335,-0.387296,-1.59359,-1.48075
5.42,5.0374,-0.387193,-1.59087,-1.47716
5.44,5.03137,-0.386864,-1.58797,-1.47344
5.46,5.02532,-0.386307,-1.5849,-1.46958
5.48,5.01932,-0.385527,-1.58168,-1.46561
5.5,5.01343,-0.384538,-1.57832,-1.46154
5.52,5.00768,-0.383363,-1.57483,-1.45737
5.54,5.00212,-0.38203,-1.57123,-1.45313
5.56,4.99676,-0.380575,-1.56755,-1.44882
5.58,4.99161,-0.379035,-1.56381,-1.44448
5.6,4.98668,-0.377454,-1.56003,-1.44011
5.62,4.98194,-0.375874,-1.55625,-1.43573
5.64,4.97739,-0.374338,-1.55248,-1.43137
5.66,4.97298,-0.372888,-1.54875,-1.42705
5.68,4.96869,-0.371561,-1.54509,-1.42277
5.7,4.96448,-0.370391,-1.54152,-1.41857
5.72,4.9603,-0.369407,-1.53805,-1.41446
5.74,4.95611,-0.368631,-1.53472,-1.41045
5.76,4.95188,-0.368077,-1.53153,-1.40655
5.78,4.94757,-0.367754,-1.5285,-1.40279
5.8,4.94316,-0.367662,-1.52564,-1.39917
5.82,4.93863,-0.367797,-1.52295,-1.3957
5.84,4.93395,-0.368145,-1.52044,-1.39238
5.86,4.92914,-0.368686,-1.51812,-1.38923
5.88,4.92418,-0.369399,-1.51597,-1.38623
5.9,4.9191,-0.370255,-1.514,-1.3834
5.92,4.9139,-0.371223,-1.51219,-1.38072
5.94,4.90862,-0.372269,-1.51053,-1.3782
5.96,4.90328,-0.373361,-1.50902,-1.37582
5.98,4.89792,-0.374463,-1.50763,-1.37357
6,4.89257,-0.375542,-1.50635,-1.37145
6.02,4.88728,-0.376569,-1.50516,-1.36943
6.04,4.88207,-0.377514,-1.50404,-1.36751
6.06,4.87698,-0.378353,-1.50298,-1.36567
6.08,4.87204,-0.379067,-1.50195,-1.36389
6.1,4.86728,-0.379639,-1.50093,-1.36215
6.12,4.86272,-0.380058,-1.49991,-1.36044
6.14,4.85837,-0.380319,-1.49887,-1.35874
6.16,4.85423,-0.380419,-1.49778,-1.35703
6.18,4.85031,-0.38036,-1.49664,-1.3553
6.2,4.8466,-0.38015,-1.49544,-1.35353
6.22,4.84309,-0.379799,-1.49415,-1.35171
6.24,4.83975,-0.379319,-1.49277,-1.34982
6.26,4.83657,-0.378727,-1.4913,-1.34786
6.28,4.83351,-0.378039,-1.48972,-1.34582
6.3,4.83054,-0.377275,-1.48803,-1.34368
6.32,4.82763,-0.376453,-1.48624,-1.34145
6.34,4.82474,-0.375592,-1.48434,-1.33912
6.36,4.82184,-0.37471,-1.48233,-1.3367
6.38,4.81889,-0.373824,-1.48023,-1.33418
6.4,4.81586,-0.372949,-1.47802,-1.33157
6.42,4.81272,-0.3721,-1.47574,-1.32888
6.44,4.80946,-0.371288,-1.47337,-1.3261
6.46,4.80605,-0.370522,-1.47093,-1.32326
6.48,4.80247,-0.36981,-1.46844,-1.32035
6.5,4.79873,-0.369158,-1.4659,-1.31739
6.52,4.79481,-0.368569,-1.46333,-1.3144
6.54,4.79073,-0.368045,-1.46074,-1.31138
6.56,4.78648,-0.367585,-1.45814,-1.30835
6.58,4.78208,-0.367187,-1.45554,-1.30531
6.6,4.77756,-0.366849,-1.45296,-1.3023
6.62,4.77292,-0.366567,-1.4504,-1.2993
6.64,4.76818,-0.366338,-1.44789,-1.29635
6.66,4.76339,-0.366156,-1.44542,-1.29344
6.68,4.75855,-0.366017,-1.44302,-1.29059
6.7,4.7537,-0.365918,-1.44068,-1.28782
6.72,4.74886,-0.365853,-1.43842,-1.28512
6.74,4.74405,-0.365818,-1.43625,-1.28251
6.76,4.73929,-0.365811,-1.43416,-1.27998
6.78,4.73461,-0.365827,-1.43216,-1.27755
6.8,4.73002,-0.365864,-1.43025,-1.27522
6.82,4.72554,-0.365918,-1.42844,-1.27299
6.84,4.72117,-0.365989,-1.42672,-1.27086
6.86,4.71692,-0.366073,-1.4251,-1.26883
6.88,4.71279,-0.366169,-1.42356,-1.26689
6.9,4.70879,-0.366275,-1.42211,-1.26503
6.92,4.70491,-0.366389,-1.42073,-1.26327
6.94,4.70114,-0.366508,-1.41943,-1.26157
6.96,4.69748,-0.36663,-1.41819,-1.25995
6.98,4.69392,-0.366752,-1.417,-1.25839
7,4.69045,-0.366869,-1.41586,-1.25688
7.02,4.68706,-0.366979,-1.41475,-1.25542
7.04,4.68373,-0.367077,-1.41367,-1.25398
7.06,4.68045,-0.367158,-1.4126,-1.25257
7.08,4.67722,-0.367219,-1.41153,-1.25117
7.1,4.67401,-0.367254,-1.41046,-1.24977
7.12,4.67082,-0.367258,-1.40937,-1.24837
7.14,4.66763,-0.367228,-1.40826,-1.24695
7.16,4.66445,-0.367159,-1.40711,-1.24551
7.18,4.66127,-0.367048,-1.40592,-1.24403
7.2,4.65807,-0.366892,-1.40468,-1.24253
7.22,4.65485,-0.366687,-1.40339,-1.24097
7.24,4.65162,-0.366434,-1.40204,-1.23938
7.26,4.64837,-0.366132,-1.40062,-1.23773
7.28,4.6451,-0.365781,-1.39915,-1.23603
7.3,4.64181,-0.365383,-1.39761,-1.23428
7.32,4.63849,-0.364941,-1.39601,-1.23248
7.34,4.63516,-0.364459,-1.39434,-1.23063
7.36,4.63181,-0.363942,-1.39263,-1.22873
7.38,4.62845,-0.363395,-1.39086,-1.22678
7.4,4.62507,-0.362825,-1.38904,-1.2248
7.42,4.62167,-0.362238,-1.38718,-1.22278
7.44,4.61827,-0.361643,-1.38528,-1.22074
